address	xcoord	ycoord	shopid
Am Nordbahndamm 4-8, 1210 Wien, Austria	16.3954	48.249672	17592186046474
Vettersgasse 23, 1100 Wien, Austria	16.409946	48.16057	17592186046513
Bandgasse 31, 1070 Wien, Austria	16.345705	48.20328	17592186046513
Pottendorfer Str. 25, 1120 Wien, Austria	16.330357	48.169807	17592186046486
Stadtpark W, 1030 Wien, Austria	16.380297	48.20373	17592186046498
Kargergasse 2, 1230 Wien, Austria	16.32254	48.151012	17592186046486
Merkelgasse 497/41, 1220 Wien, Austria	16.440271	48.219193	17592186046483
Donaufelder Str. 80, 1210 Wien, Austria	16.419767	48.25217	17592186046486
7.Haidequerstraße 1453, 1110 Wien, Austria	16.436306	48.18258	17592186046480
Raxstraße 20, 1100 Wien, Austria	16.362364	48.16594	17592186046483
Thaliastraße 188-218, 1160 Wien, Austria	16.30441	48.21398	17592186046507
Treppelweg, 1200 Wien, Austria	16.401655	48.229897	17592186046498
Bernatzikgasse 1, 1190 Wien, Austria	16.354897	48.25702	17592186046507
Schuhmeierpl. 8, 1160 Wien, Austria	16.318808	48.210613	17592186046516
Burggasse 95, 1070 Wien, Austria	16.342377	48.203846	17592186046477
Budaugasse 3-5, 1210 Wien, Austria	16.432577	48.25424	17592186046486
Südosttangente, 1030 Wien, Austria	16.41538	48.19167	17592186046513
Chimanistraße 3, 1190 Wien, Austria	16.348082	48.238384	17592186046474
Untere Weißgerberstraße 48, 1030 Wien, Austria	16.39491	48.206608	17592186046501
Huttengasse 9, 1140 Wien, Austria	16.307653	48.202972	17592186046507
Kratochwjlestraße 3, 1220 Wien, Austria	16.42297	48.23749	17592186046501
Melchartgasse 17, 1130 Wien, Austria	16.294012	48.172783	17592186046483
Donauinsel 20, 1220 Wien, Austria	16.40601	48.22988	17592186046489
Oriongasse 30, 1110 Wien, Austria	16.439844	48.173874	17592186046480
Czartoryskigasse 120, 1170 Wien, Austria	16.312618	48.23163	17592186046516
Seidengasse 24, 1070 Wien, Austria	16.342522	48.200752	17592186046495
Obere Augartenstraße 1, 1020 Wien, Austria	16.378223	48.223392	17592186046474
Serravagasse 7, 1140 Wien, Austria	16.308151	48.19033	17592186046486
B14 392, 1020 Wien, Austria	16.437428	48.2026	17592186046483
Brigittenauer Brücke-Strombrücke 2015, 1200 Wien, Austria	16.390732	48.240795	17592186046489
Industriestraße 59, 1220 Wien, Austria	16.44009	48.22797	17592186046498
Schnitterweg 3, 1220 Wien, Austria	16.42661	48.225384	17592186046492
Griepenkerlg. 5, 1130 Wien, Austria	16.288446	48.16297	17592186046507
Fischerweg 13, 1220 Wien, Austria	16.425777	48.234467	17592186046474
Meißnergasse 2, 1220 Wien, Austria	16.440083	48.247406	17592186046501
Ziegelofengasse 7, 1050 Wien, Austria	16.363487	48.188812	17592186046513
Mariahilfer Str. 112, 1070 Wien, Austria	16.343058	48.196693	17592186046480
Johannesgasse 33, 1030 Wien, Austria	16.378593	48.203217	17592186046507
Hungerbergstraße 26, 1190 Wien, Austria	16.346544	48.250435	17592186046516
Schöffelgasse 43, 1180 Wien, Austria	16.325777	48.23115	17592186046492
Hadikgasse 18, 1140 Wien, Austria	16.310743	48.18834	17592186046489
Prater 82, 1020 Wien, Austria	16.402756	48.214878	17592186046498
Krummbaumgasse 8, 1020 Wien, Austria	16.376347	48.216778	17592186046510
Triester Str. 153, 1100 Wien, Austria	16.341978	48.15615	17592186046474
Schlettergasse 1, 1220 Wien, Austria	16.434717	48.251934	17592186046504
Collmanngasse, 1100 Wien, Austria	16.394306	48.164	17592186046516
An der Oberen Alten Donau 188, 1220 Wien, Austria	16.425243	48.24003	17592186046489
Rosenweg, 1190 Wien, Austria	16.335804	48.255543	17592186046507
Liniengasse 12, 1060 Wien, Austria	16.346525	48.19344	17592186046474
Eitelbergergasse 8-12, 1130 Wien, Austria	16.290674	48.1843	17592186046501
Triester Str. 100, 1100 Wien, Austria	16.34576	48.160244	17592186046507
Sportbad Schönbrunn 26, 1130 Wien, Austria	16.314732	48.179314	17592186046507
Hauptallee Parz., 1020 Wien, Austria	16.402414	48.20971	17592186046489
Tivoligasse 21, 1120 Wien, Austria	16.326283	48.179916	17592186046504
Pfarrhofgasse 16, 1030 Wien, Austria	16.391182	48.20034	17592186046498
Jörgerstraße 45, 1170 Wien, Austria	16.334654	48.21797	17592186046474
Stauffergasse 25, 1140 Wien, Austria	16.288395	48.20095	17592186046474
Missindorfstraße 8, 1140 Wien, Austria	16.306362	48.194736	17592186046504
Pernerstorfergasse 80, 1100 Wien, Austria	16.366356	48.177135	17592186046498
Schwenkgasse 4, 1120 Wien, Austria	16.320326	48.18012	17592186046492
Wilhelm-Kienzl-Park W, 1020 Wien, Austria	16.371399	48.218163	17592186046516
Hyrtlgasse 1, 1160 Wien, Austria	16.325148	48.20586	17592186046480
Eibesbrunnergasse 1, 1120 Wien, Austria	16.338192	48.171585	17592186046501
Klg Weichseltal Parz., 1110 Wien, Austria	16.410103	48.15112	17592186046513
Czartoryskigasse 173A, 1170 Wien, Austria	16.306911	48.231476	17592186046507
Taubenhausallee, 1130 Wien, Austria	16.315285	48.18244	17592186046483
Krottenbachstraße 122, 1190 Wien, Austria	16.320297	48.244137	17592186046510
B227 40, 1030 Wien, Austria	16.395418	48.209167	17592186046486
Aignerstraße 9, 1200 Wien, Austria	16.379637	48.24821	17592186046474
Castellezgasse 23-25, 1020 Wien, Austria	16.380186	48.222736	17592186046513
Hoßpl. 4, 1210 Wien, Austria	16.407427	48.255795	17592186046474
Breitenseer Str. 7, 1140 Wien, Austria	16.311956	48.199535	17592186046492
Reschgasse 7, 1120 Wien, Austria	16.33308	48.180344	17592186046489
Dr.-Adolf-Schärf-Platz 3, 1220 Wien, Austria	16.43512	48.243633	17592186046480
Rustensteg, 1150 Wien, Austria	16.326754	48.193016	17592186046480
Sintiweg 10, 1210 Wien, Austria	16.405207	48.248245	17592186046501
Furtwänglerpl. 40, 1130 Wien, Austria	16.287985	48.167503	17592186046489
Spengergasse 27, 1050 Wien, Austria	16.356586	48.18549	17592186046495
Savoyenstraße 1A, 1160 Wien, Austria	16.284773	48.2215	17592186046507
Seckendorff-Gudent-Weg 8, 1130 Wien, Austria	16.302095	48.17723	17592186046510
Donaukanal Str. 3, 1090 Wien, Austria	16.368315	48.21956	17592186046504
Wolfgang-Riese-Gasse 14, 1210 Wien, Austria	16.422478	48.255203	17592186046480
Marathonweg 2133/2, 1020 Wien, Austria	16.425177	48.202885	17592186046510
Kröllgasse 7, 1150 Wien, Austria	16.32331	48.19486	17592186046489
Ibsenstraße 34, 1150 Wien, Austria	16.312645	48.206097	17592186046480
Arbesbachgasse 26, 1190 Wien, Austria	16.334587	48.244682	17592186046513
Grillgasse 48, 1110 Wien, Austria	16.408043	48.168705	17592186046489
Otto-Probst-Straße 5, 1100 Wien, Austria	16.354782	48.157516	17592186046507
Menzelgasse 2, 1160 Wien, Austria	16.33749	48.20827	17592186046501
Prater 177, 1020 Wien, Austria	16.40178	48.21748	17592186046504
Savoyenstraße 3, 1170 Wien, Austria	16.286055	48.221592	17592186046510
Muthgasse 19, 1190 Wien, Austria	16.367712	48.247723	17592186046513
Sollingergasse 3, 1190 Wien, Austria	16.335068	48.24099	17592186046486
Hasenauerstraße 45, 1180 Wien, Austria	16.337194	48.233437	17592186046501
Industriestraße 101, 1220 Wien, Austria	16.44113	48.223385	17592186046513
Eisnergasse 9, 1160 Wien, Austria	16.321945	48.212147	17592186046489
Burgerspitalwiese 150, 1110 Wien, Austria	16.412733	48.183655	17592186046516
Himmelstraße 57, 1190 Wien, Austria	16.330711	48.256508	17592186046498
Kornhäuselgasse 5-9, 1200 Wien, Austria	16.373331	48.245968	17592186046480
Max-Patat-Weg 7-9, 1190 Wien, Austria	16.351656	48.243378	17592186046480
Artmanngasse, 1110 Wien, Austria	16.428015	48.16043	17592186046498
Ramperstorffergasse 26, 1050 Wien, Austria	16.359123	48.18668	17592186046516
Montleartstraße 39, 1160 Wien, Austria	16.303059	48.211605	17592186046495
Lichtensterngasse 9, 1120 Wien, Austria	16.330034	48.158943	17592186046492
Clemens-Holzmeister-Straße 6, 1100 Wien, Austria	16.346272	48.16684	17592186046498
Grinzinger Str. 110, 1190 Wien, Austria	16.36599	48.25473	17592186046492
Oriongasse 352-830, 1110 Wien, Austria	16.437384	48.172455	17592186046480
Donauufer Autobahn, 1220 Wien, Austria	16.40501	48.236927	17592186046477
Bürgergasse 24, 1100 Wien, Austria	16.381084	48.171104	17592186046504
Wagramer Str. 2, 1220 Wien, Austria	16.41383	48.230843	17592186046477
Leberstraße 6, 1030 Wien, Austria	16.403076	48.18439	17592186046510
Alszeile 73, 1170 Wien, Austria	16.306856	48.228096	17592186046516
Handlirschgasse 15, 1170 Wien, Austria	16.307135	48.229614	17592186046474
Hartäckerstraße 68-76, 1190 Wien, Austria	16.332918	48.23891	17592186046504
U-Bahn Bogen 336-345, 1090 Wien, Austria	16.359451	48.234867	17592186046495
Per-Albin-Hansson-Straße 112, 1100 Wien, Austria	16.375513	48.151627	17592186046486
An der Schanze 11, 1210 Wien, Austria	16.416624	48.248726	17592186046507
Versorgungsheimstraße 29-31, 1130 Wien, Austria	16.280336	48.173275	17592186046504
Dampfschiffhaufen 49, 1220 Wien, Austria	16.4309	48.220146	17592186046492
Sünnhof, 1030 Wien, Austria	16.388231	48.203087	17592186046489
Jheringgasse 35, 1150 Wien, Austria	16.321209	48.189648	17592186046507
Burggasse 59, 1070 Wien, Austria	16.3497	48.203857	17592186046489
Scherfweg 11, 1140 Wien, Austria	16.286894	48.199955	17592186046489
Rosenhügelstraße 173-177, 1230 Wien, Austria	16.284138	48.15998	17592186046507
Vorgartenstraße 208, 1020 Wien, Austria	16.418577	48.21186	17592186046489
Engerthstr. 113, 1200 Wien, Austria	16.391024	48.234898	17592186046486
Korngasse 827/19, 1170 Wien, Austria	16.300669	48.23163	17592186046495
Innstraße, Wien, Austria	16.386656	48.22732	17592186046498
Huschkagasse 10, 1190 Wien, Austria	16.343498	48.252148	17592186046504
Muhrengasse 48, 1100 Wien, Austria	16.372091	48.170227	17592186046480
Gallgasse 45, 1130 Wien, Austria	16.28577	48.166817	17592186046492
Laaer Wald 19, 1100 Wien, Austria	16.39972	48.164104	17592186046498
Lissagasse 3, 1030 Wien, Austria	16.39605	48.19073	17592186046495
Altmannsdorfer Str., 1120 Wien, Austria	16.314034	48.175476	17592186046507
Dittesgasse 24, 1180 Wien, Austria	16.339167	48.230976	17592186046495
Redtenbachergasse 81, 1170 Wien, Austria	16.318916	48.22197	17592186046483
Kaisermühlentunnel, 1220 Wien, Austria	16.4086	48.234177	17592186046510
Gutheil-Schoder-Gasse G, 1100 Wien, Austria	16.34258	48.16494	17592186046483
Hornspergsteig 680, 1190 Wien, Austria	16.332232	48.250156	17592186046504
Margaretengürtel 13, 1050 Wien, Austria	16.364058	48.18207	17592186046492
Ybbsstraße 37, 1020 Wien, Austria	16.401367	48.22279	17592186046492
Josef-Redl-Gasse 15, 1170 Wien, Austria	16.30027	48.236736	17592186046507
Heiligenstädter Str. 84, 1190 Wien, Austria	16.364092	48.25117	17592186046495
Friedrich-Schmidt-Platz 7, 1080 Wien, Austria	16.354994	48.21194	17592186046486
Markthallenbrücke 1, 1030 Wien, Austria	16.386892	48.20778	17592186046504
Alois-Drasche-Park 18, 1040 Wien, Austria	16.367037	48.186665	17592186046501
Hederichgasse, 1100 Wien, Austria	16.407036	48.15058	17592186046495
Weiglgasse 8, 1150 Wien, Austria	16.32303	48.187534	17592186046474
Karlingergasse, 1140 Wien, Austria	16.297482	48.192406	17592186046489
Blaselgasse 4, 1180 Wien, Austria	16.310904	48.233604	17592186046483
Heiligenstädter Lände 17, 1190 Wien, Austria	16.361485	48.23927	17592186046492
Lacknergasse 21, 1170 Wien, Austria	16.329016	48.220596	17592186046510
Tivoligasse 73, 1120 Wien, Austria	16.318966	48.178993	17592186046516
Rudolf-Nurejew-Promenade, 1220 Wien, Austria	16.40329	48.235302	17592186046492
Saikogasse 7, 1220 Wien, Austria	16.437477	48.2544	17592186046504
Donauinsel A, 1210 Wien, Austria	16.379091	48.257263	17592186046507
Kudlichgasse 20, 1100 Wien, Austria	16.385036	48.17253	17592186046486
Breitenseer Str. 53-61, 1140 Wien, Austria	16.30163	48.202007	17592186046510
Holeypl. 3, 1100 Wien, Austria	16.377882	48.155838	17592186046516
Universumstraße 62, 1200 Wien, Austria	16.38084	48.233738	17592186046477
Moeringgasse 18, 1150 Wien, Austria	16.334377	48.20338	17592186046474
Simmeringer Lände 7, 1110 Wien, Austria	16.435663	48.182007	17592186046498
Neulerchenfelder Str. 74, 1160 Wien, Austria	16.330479	48.21206	17592186046492
Rathausstraße 20, 1010 Wien, Austria	16.356995	48.212925	17592186046483
Gurkgasse 27-31, 1140 Wien, Austria	16.310627	48.195232	17592186046480
Triester Str. 14, 1100 Wien, Austria	16.35367	48.177807	17592186046480
Grünbeckweg 3, 1170 Wien, Austria	16.314642	48.229618	17592186046492
Heiligenstädter Str. 135, 1190 Wien, Austria	16.361324	48.251053	17592186046489
Karl-Meißl-Straße 6, 1200 Wien, Austria	16.372013	48.228905	17592186046477
Klg Sulzwiese Parz., 1020 Wien, Austria	16.422907	48.195267	17592186046501
Eichenstraße 1A, 1120 Wien, Austria	16.349188	48.180145	17592186046516
Ranzenhofergasse 25, 1130 Wien, Austria	16.277773	48.17388	17592186046486
Fürstenhoferstraße 18, 1100 Wien, Austria	16.343285	48.15485	17592186046480
Maria-Theresien-Straße 21-23, 1010 Wien, Austria	16.36832	48.21812	17592186046510
Friedrich-Adler-Weg 1, 1100 Wien, Austria	16.349758	48.15686	17592186046483
Sagedergasse 9, 1120 Wien, Austria	16.321228	48.16039	17592186046486
Sp-Laaerberg 1526/1, 1100 Wien, Austria	16.39673	48.16162	17592186046474
Pelikangasse 15, 1090 Wien, Austria	16.348095	48.21701	17592186046516
Schottenfeldgasse 5, 1070 Wien, Austria	16.343166	48.19732	17592186046498
Grünentorgasse 13, 1090 Wien, Austria	16.36274	48.221447	17592186046501
Rückaufgasse 12, 1190 Wien, Austria	16.33098	48.23999	17592186046513
Cumberlandstraße 73, 1140 Wien, Austria	16.298002	48.19193	17592186046501
Otto-Willmann-Gasse 2, 1100 Wien, Austria	16.368559	48.164608	17592186046507
Favoritenstraße 213, 1100 Wien, Austria	16.383518	48.16459	17592186046477
Sp-Laaerberg 1526/1, 1100 Wien, Austria	16.39721	48.160862	17592186046489
Avedikstraße 5, 1150 Wien, Austria	16.328194	48.19344	17592186046504
Thaliastraße 78, 1160 Wien, Austria	16.32307	48.21099	17592186046507
Engerthstr. 90, 1200 Wien, Austria	16.385096	48.239765	17592186046483
Hasenauerstraße 25, 1190 Wien, Austria	16.341898	48.2338	17592186046510
Wattmanngasse 81, 1130 Wien, Austria	16.293884	48.175148	17592186046504
Gutheil-Schoder-Gasse 15, 1230 Wien, Austria	16.336422	48.157475	17592186046480
Lacknergasse 70, 1170 Wien, Austria	16.332172	48.224777	17592186046513
Dr.-Eberle-Gasse 15-21, 1100 Wien, Austria	16.372509	48.162964	17592186046513
Terramaregasse 2, 1230 Wien, Austria	16.327589	48.152737	17592186046504
Südwestfriedhof 512/1, 1120 Wien, Austria	16.30044	48.16267	17592186046495
Hermanngasse 29, 1070 Wien, Austria	16.346996	48.203518	17592186046516
Ausstellungsstraße 69, 1020 Wien, Austria	16.409626	48.21749	17592186046513
Große Stadtgutgasse 2, 1020 Wien, Austria	16.380287	48.22053	17592186046501
Schneidergasse 7, 1110 Wien, Austria	16.408272	48.18351	17592186046498
Linzer Str. 192, 1140 Wien, Austria	16.288914	48.194874	17592186046474
Eva-Zilcher-Gasse, Wien, Austria	16.388597	48.178524	17592186046516
Jagdschlossgasse 8, 1130 Wien, Austria	16.279306	48.177208	17592186046477
Fischhofgasse 121, 1100 Wien, Austria	16.389034	48.160976	17592186046486
Arbeiterstrandbadstraße 87, 1210 Wien, Austria	16.410948	48.24487	17592186046498
Donaufelder Str. 68-72, 1210 Wien, Austria	16.41863	48.252953	17592186046474
Studienreferat, 1220 Wien, Austria	16.430729	48.253555	17592186046489
Hietzinger Tor, 1130 Wien, Austria	16.303179	48.18622	17592186046507
Wilhelm-Weber-Weg 4/3/13, 1110 Wien, Austria	16.416199	48.17604	17592186046513
Van-der-Nüll-Gasse 106, 1100 Wien, Austria	16.365456	48.16716	17592186046474
Industriestraße Neue Siedlung 129, 1220 Wien, Austria	16.441322	48.21952	17592186046510
Büchnergasse, 1210 Wien, Austria	16.402067	48.253677	17592186046483
Reichsbrücke, 1020 Wien, Austria	16.412033	48.226456	17592186046495
Hormayrgasse 17, 1170 Wien, Austria	16.331175	48.220512	17592186046498
Eva-Zilcher-Gasse, Wien, Austria	16.384602	48.18242	17592186046495
Neugebauerweg 5/5, 1190 Wien, Austria	16.351463	48.253143	17592186046507
Donauinsel 2, 1210 Wien, Austria	16.382092	48.25081	17592186046486
Innstraße, 1200 Wien, Austria	16.385778	48.228573	17592186046504
Treppelweg, 1200 Wien, Austria	16.389503	48.24257	17592186046477
B223 128, 1070 Wien, Austria	16.338251	48.204372	17592186046516
Kratzlgasse 1, 1190 Wien, Austria	16.329702	48.242134	17592186046480
Kleingartenverein Garten und Tierfreunde, 1100 Wien, Austria	16.392859	48.168602	17592186046510
Am Tabor 34, 1020 Wien, Austria	16.390759	48.223804	17592186046480
Hornspergsteig, 1190 Wien, Austria	16.328287	48.250854	17592186046507
Sechshauser Str. 7, 1150 Wien, Austria	16.33583	48.189262	17592186046513
Angeligasse 97, 1100 Wien, Austria	16.357258	48.172848	17592186046498
Wilhelminenstraße 191, 1160 Wien, Austria	16.295097	48.21983	17592186046516
Graffgasse 14, 1100 Wien, Austria	16.360579	48.169266	17592186046510
Meisenweg, 1020 Wien, Austria	16.433344	48.18967	17592186046501
Goldschlagstraße 27, 1150 Wien, Austria	16.332253	48.19795	17592186046507
Am Nordbahndamm 8, 1210 Wien, Austria	16.395927	48.247047	17592186046486
Kleingartenverein Freudenau, 1020 Wien, Austria	16.432693	48.191414	17592186046477
Mechelgasse 2, 1030 Wien, Austria	16.382507	48.193558	17592186046483
Troststraße 63-67, 1100 Wien, Austria	16.364613	48.16992	17592186046507
An der Oberen Alten Donau 72, 1210 Wien, Austria	16.40657	48.249706	17592186046513
Zur Spinnerin 11, 1100 Wien, Austria	16.357372	48.175133	17592186046513
D2, 1020 Wien, Austria	16.409628	48.21188	17592186046501
Viehmarktgasse 1b, 1030 Wien, Austria	16.403555	48.189728	17592186046492
Gattergasse 41, 1110 Wien, Austria	16.424297	48.160652	17592186046498
Schliemanngasse 9, 1210 Wien, Austria	16.404644	48.2548	17592186046513
Klg Sonnenschein 2, 1020 Wien, Austria	16.431082	48.20006	17592186046489
Floridsdorfer Hauptstraße 1, 1210 Wien, Austria	16.393661	48.250618	17592186046486
Reizenpfenninggasse 1, 1160 Wien, Austria	16.282787	48.21055	17592186046474
Borschkegasse 18, 1090 Wien, Austria	16.343332	48.218483	17592186046507
Stubenring 16, 1010 Wien, Austria	16.381432	48.20869	17592186046486
Dürergasse 23, 1060 Wien, Austria	16.354038	48.19663	17592186046498
Klg Weichseltal Parz., 1110 Wien, Austria	16.411934	48.151497	17592186046504
Florian-Berndl-Gasse 22, 1220 Wien, Austria	16.43217	48.236004	17592186046492
Chimanistraße 16, 1190 Wien, Austria	16.346956	48.239693	17592186046501
Gaßmannstraße 2, 1130 Wien, Austria	16.310766	48.176525	17592186046501
Grinzinger Steig 1-3, 1190 Wien, Austria	16.3426	48.25597	17592186046510
Karl-Popper-Straße 16, 1100 Wien, Austria	16.381187	48.18371	17592186046516
Hetzendorfer Str. 174, 1130 Wien, Austria	16.294022	48.17078	17592186046510
Chmelgasse 4, 1190 Wien, Austria	16.333717	48.2521	17592186046483
Grimmelshausengasse 6-8, 1030 Wien, Austria	16.381367	48.200054	17592186046483
Werfelstraße 9, 1170 Wien, Austria	16.297857	48.234413	17592186046507
Pernerstorfergasse 23, 1100 Wien, Austria	16.378263	48.17602	17592186046480
Hetzendorfer Str. 164-182, 1130 Wien, Austria	16.293793	48.17093	17592186046480
An den Eisteichen 11, 1120 Wien, Austria	16.324184	48.16037	17592186046486
Kaisermühlenbrücke, 1220 Wien, Austria	16.416378	48.222782	17592186046501
Klaschkaweg, 1020 Wien, Austria	16.415968	48.198338	17592186046474
Koliskogasse 1-3, 1100 Wien, Austria	16.401375	48.153942	17592186046492
Korngasse 32, 1170 Wien, Austria	16.301111	48.23279	17592186046492
Prinz Eugen-Straße 25, 1040 Wien, Austria	16.38013	48.192764	17592186046477
Ewaldgasse 15, 1110 Wien, Austria	16.42456	48.164017	17592186046510
Rudolf-Nurejew-Promenade 7, 1220 Wien, Austria	16.416271	48.227432	17592186046498
Gaßmannstraße 2, 1130 Wien, Austria	16.310118	48.175686	17592186046492
Treustraße 55-57, 1200 Wien, Austria	16.364002	48.231876	17592186046492
Johann-Gottek-Gasse 11, 1230 Wien, Austria	16.32689	48.151337	17592186046495
Feistmantelstraße 2, 1180 Wien, Austria	16.33655	48.236088	17592186046510
Heuberggasse 42-50, 1170 Wien, Austria	16.291252	48.229385	17592186046480
Südosttangente, 1100 Wien, Austria	16.374329	48.15861	17592186046498
Rolandweg 6, 1160 Wien, Austria	16.29192	48.21326	17592186046486
Umlauftgasse 12J, 1170 Wien, Austria	16.303225	48.226856	17592186046513
Münichreiterstraße 1, 1130 Wien, Austria	16.283897	48.18028	17592186046513
Kohlgasse 1A, 1050 Wien, Austria	16.355083	48.18199	17592186046483
Baumgasse 83, 1030 Wien, Austria	16.40787	48.19163	17592186046516
Franzensgasse 17, 1050 Wien, Austria	16.359383	48.195076	17592186046504
Döblinger Gürtel 351, 1190 Wien, Austria	16.355587	48.234722	17592186046501
Am Hubertusdamm 3, 1210 Wien, Austria	16.393364	48.248756	17592186046480
Kleingartenverein Garten und Tierfreunde, 1100 Wien, Austria	16.392086	48.168724	17592186046492
Schlöglgasse 49, 1120 Wien, Austria	16.307423	48.16876	17592186046477
Glanzinggasse 47, 1190 Wien, Austria	16.31838	48.24369	17592186046498
Zanaschkagasse 12/27, 1120 Wien, Austria	16.328142	48.1574	17592186046516
Lindenallee, 1130 Wien, Austria	16.309072	48.18296	17592186046489
Moßbachergasse 13, 1140 Wien, Austria	16.291344	48.196163	17592186046474
Rosenweg, 1190 Wien, Austria	16.333363	48.254807	17592186046474
Schönbrunner Schloßstraße 47, 1130 Wien, Austria	16.310404	48.186962	17592186046492
Ludwig-von-Höhnel-Gasse 17-19, 1100 Wien, Austria	16.388113	48.15919	17592186046477
Weinrothergasse 20, 1130 Wien, Austria	16.281628	48.171173	17592186046489
Hietzinger Hauptstraße 4, 1130 Wien, Austria	16.302765	48.18756	17592186046510
Minciostraße 28, 1150 Wien, Austria	16.314068	48.205257	17592186046477
Liesingsteg, 1230 Wien, Austria	16.318455	48.154423	17592186046510
Ferrogasse 71, 1180 Wien, Austria	16.31794	48.23373	17592186046498
Rudolf-Nurejew-Promenade 1, 1220 Wien, Austria	16.413408	48.225677	17592186046507
Floridsdorfer Brücke 2007, 1210 Wien, Austria	16.384583	48.248795	17592186046486
Donauinsel 16-18, 1220 Wien, Austria	16.407814	48.229538	17592186046477
Arbeiterstrandbadstraße 93, 1220 Wien, Austria	16.41632	48.242565	17592186046501
Canongasse 16, 1180 Wien, Austria	16.347286	48.22431	17592186046516
Antonie-Alt-Gasse 8, 1100 Wien, Austria	16.381897	48.179874	17592186046474
Reichmanngasse 2, 1160 Wien, Austria	16.285055	48.207134	17592186046510
Triester Str. 2A, 1100 Wien, Austria	16.358477	48.179413	17592186046477
Johann-Staud-Straße 7, 1160 Wien, Austria	16.297268	48.213264	17592186046510
Einsiedlergasse 16, 1050 Wien, Austria	16.351578	48.182686	17592186046492
Tokiostraße 2, 1220 Wien, Austria	16.430473	48.24662	17592186046483
Geigergasse 11, 1050 Wien, Austria	16.361498	48.183586	17592186046477
Pötzleinsdorfer Str. 35, 1180 Wien, Austria	16.313791	48.23961	17592186046504
Schelleingasse 37, 1040 Wien, Austria	16.37029	48.185673	17592186046498
Wiegelestraße 34, 1230 Wien, Austria	16.297209	48.153458	17592186046507
Zwinzstraße 1B, 1160 Wien, Austria	16.307644	48.206146	17592186046501
Klg Sonnental Weg 3, 1230 Wien, Austria	16.293472	48.155296	17592186046489
Breitenseer Str. 64, 1140 Wien, Austria	16.30597	48.2023	17592186046495
Argonautenstraße 4, 1220 Wien, Austria	16.432964	48.23627	17592186046474
Ameisgasse 69, 1140 Wien, Austria	16.301228	48.196598	17592186046489
Schnitterweg 13-15, 1220 Wien, Austria	16.427208	48.22384	17592186046486
Klg Weichseltal Parz., 1110 Wien, Austria	16.411861	48.15156	17592186046513
Clemens-Hofbauer-Platz 4, 1170 Wien, Austria	16.322758	48.218338	17592186046492
Leschetitzkygasse 78, 1180 Wien, Austria	16.305328	48.237556	17592186046510
Auf der Schmelz 6, 1150 Wien, Austria	16.316916	48.203785	17592186046507
Keinergasse 25, 1030 Wien, Austria	16.39823	48.196762	17592186046483
Gastgebgasse 20, 1230 Wien, Austria	16.298483	48.152225	17592186046480
Ost Autobahn, 1020 Wien, Austria	16.422567	48.18909	17592186046483
Schlechtastraße 10, 1110 Wien, Austria	16.39665	48.176178	17592186046480
Vogelweidpl. 6, 1150 Wien, Austria	16.331432	48.201973	17592186046510
Seilerstätte 30, 1010 Wien, Austria	16.373152	48.20369	17592186046501
Linke Wienzeile 68, 1060 Wien, Austria	16.355606	48.196327	17592186046480
Unterfeldgasse 13, 1110 Wien, Austria	16.41871	48.161274	17592186046516
Mühlbreiten 24-31, 1230 Wien, Austria	16.308575	48.152557	17592186046489
Brunhildengasse 18, 1150 Wien, Austria	16.326294	48.20377	17592186046474
Ober dem Heustadlwasser, 1020 Wien, Austria	16.433056	48.20026	17592186046492
Saikogasse 9, 1220 Wien, Austria	16.439434	48.255577	17592186046501
Campus-Vienna-Biocenter 5, 1030 Wien, Austria	16.401958	48.188168	17592186046501
Fischerstrand 33A, 1220 Wien, Austria	16.426947	48.232952	17592186046483
Bonygasse 26, 1120 Wien, Austria	16.329597	48.179234	17592186046504
Wiedner Gürtel 23, 1180 Wien, Austria	16.343433	48.219425	17592186046498
Klg Weichseltal Parz., 1110 Wien, Austria	16.42238	48.15142	17592186046495
Schottenfeldgasse 45, 1070 Wien, Austria	16.342804	48.201374	17592186046492
Pyrkergasse 10, 1190 Wien, Austria	16.350763	48.240402	17592186046483
Stauffergasse 65, 1140 Wien, Austria	16.28565	48.201256	17592186046501
Grundsteingasse 58, 1160 Wien, Austria	16.332354	48.210884	17592186046480
Feldbachgasse, 1100 Wien, Austria	16.419584	48.156998	17592186046513
Hawelgasse 24, 1180 Wien, Austria	16.306906	48.239353	17592186046489
Marathonweg 22, 1020 Wien, Austria	16.426992	48.20905	17592186046504
Karlweisgasse 39A, 1180 Wien, Austria	16.32044	48.239075	17592186046510
Siegfriedgasse 21-23, 1210 Wien, Austria	16.4124	48.25669	17592186046489
Andergasse 57, 1170 Wien, Austria	16.286438	48.224083	17592186046483
B1 112, 1140 Wien, Austria	16.296736	48.18961	17592186046480
Faberhof 1151/3, 1080 Wien, Austria	16.340878	48.210247	17592186046495
Oriongasse 24, 1110 Wien, Austria	16.438557	48.172665	17592186046516
Steckhovengasse 13, 1130 Wien, Austria	16.291836	48.18876	17592186046507
Rennweg 42, 1030 Wien, Austria	16.389526	48.193546	17592186046477
Palffygasse 15, 1170 Wien, Austria	16.337095	48.216347	17592186046480
Bitterlichstraße 44, 1100 Wien, Austria	16.404856	48.159973	17592186046510
Am Fasangarten 2, 1120 Wien, Austria	16.302685	48.17204	17592186046492
